username,tweetcreatedts,text
setyosby,2022-07-30 23:27:11,"RT @madisnur: Mungkin kita masih inget kelakuan @kemkominfo pada 2019, dia asal aja blokir2 Internet di Papua. Bener2 merugikan Rakyat dan…"
nurulfitriyana4,2022-07-30 23:27:07,"RT @Apin180: ngeblokir egs, steam, paypal
tapi katanya mendukung karya anak bangsa
tapi karya anak bangsa yg dibayar via paypal jadinya dit…"
not_creators,2022-07-30 23:27:07,"RT @powls_art: Paypal mengenai penggunaan google public dns ( dan dns lainnya ). 
mereka bakal berusaha tanganin, sabar saja teman untuk te…"
inggandika,2022-07-30 23:27:07,"RT @NdrewsTjan: Masalah Steam dan @kemkominfo ini itu sengaja dibuat rame krna masalah ini kali ya. 

Mau menutupi Hasil Autopsi Brigadir J…"
LaBorAtOrYBoYyy,2022-07-30 23:26:58,#BlokirKominfo musnahkan orang orang gaptek tolol penyusah masyarakaT KONTOL KUMIS ANAK HARAM
BangPanda1,2022-07-30 23:26:56,"RT @ekowboy2: Ini akibat kardus digembok..

Akhirnya Jokowi diserang pendukungnya sendiri dari buzzer receh sampe Influencer papan atas, ki…"
adeadag1,2022-07-30 23:26:53,RT @cybsquad_: situs slot judi gak diblokir karena udah daftar ke kominfo. Wwkwkwkw #BlokirKominfo https://t.co/ySc9Y8wMGS
piyopikavet,2022-07-30 23:26:42,"RT @niwseir: Para peserta twitter space #BlokirKominfo sesi 2 tadi, baik speaker maupun penanya banyak yang mengalami doxxing dan teror via…"
amallionart,2022-07-30 23:26:41,"RT @LBH_Jakarta: LBH Jakarta mengajak kepada seluruh konten kreator, digital developer dan berbagai pihak yang dirugikan akibat Permenkomin…"
pegnwens,2022-07-30 23:26:39,RT @Fiar098: Layanan internet harusnya gaboleh dipegang sama kominfo lagi selama yang masih duduk disana para boomer tolol asal blok gajela…
wibizz,2022-07-30 23:26:39,"Lembaga paling pinter itu adalah @kemkominfo mereka orang yang paling jago, keren banget #BlokirKominfo"
Yireos,2022-07-30 23:26:34,"RT @MstrYoda: Kpd yg tidak terhormat @kemkominfo ,
Mengapa kalian begitu tidak bijak dalam melakukan sesuatu? Kalian sangat merugikan masya…"
nurulfitriyana4,2022-07-30 23:26:28,"RT @MstrYoda: Kpd yg tidak terhormat @kemkominfo ,
Mengapa kalian begitu tidak bijak dalam melakukan sesuatu? Kalian sangat merugikan masya…"
melakha0,2022-07-30 23:26:24,RT @Fiar098: Layanan internet harusnya gaboleh dipegang sama kominfo lagi selama yang masih duduk disana para boomer tolol asal blok gajela…
Srie_euy,2022-07-30 23:26:08,"RT @yamahaYuuki: hah, yuuki bisa buka steam sama twitch? kok bisa?
bisa dong. soalnya aku udah gak percaya sama kominfo dari dahulu kala.
r…"
borutouzumaki_c,2022-07-30 23:26:05,RT @Ghis_Geralt: Network and Sharing Center &gt; pilih Wi-Fi / Ethernet (kalau pake ethernet) &gt; Properties &gt; Internet Protocol Version 4 &gt; Pil…
Srie_euy,2022-07-30 23:26:04,"RT @Apin180: ngeblokir egs, steam, paypal
tapi katanya mendukung karya anak bangsa
tapi karya anak bangsa yg dibayar via paypal jadinya dit…"
Nothing32119591,2022-07-30 23:26:02,RT @tydacsombong: Kocak gaming #BlokirKominfo https://t.co/SyqUgL530x
awillypramana,2022-07-30 23:25:59,"#BlokirKominfo terimakasih KOMINFO SUDAH MENDUKUNG INDUSTRI 4.0 yang katanya serba digital, tapi privasi digitalnya mau di utak atik juga. Cukup data KTP aja yg dipakai buat mantu ya, akun Paypal Gausah."
KeyshiaAditya,2022-07-30 23:25:55,"RT @MstrYoda: Kpd yg tidak terhormat @kemkominfo ,
Mengapa kalian begitu tidak bijak dalam melakukan sesuatu? Kalian sangat merugikan masya…"
RohmatAji3,2022-07-30 23:25:54,RT @kfreiii: @kemkominfo Kata temen syaa yang pernah magang di situ aja gitu ngomongnya. Gimana mau memajukan teknologi Indonesia kalo isin…
ImTaurusGirl_,2022-07-30 23:25:51,"RT @MstrYoda: Kpd yg tidak terhormat @kemkominfo ,
Mengapa kalian begitu tidak bijak dalam melakukan sesuatu? Kalian sangat merugikan masya…"
dinara354,2022-07-30 23:25:50,Coba Cari Foto Kamu di Acara Citayam Fashion Week Sabtu 30 Juli 2022 https://t.co/NpZaIlxAUK lewat @YouTube #CitayamFashionWeek #Jilbab #BlokirKominfo #JusticeForGaram #Irene #PayPal #ItsNeverGoodbyeDREAM #TheGame
Fahri17326493,2022-07-30 23:25:48,"RT @MstrYoda: Kpd yg tidak terhormat @kemkominfo ,
Mengapa kalian begitu tidak bijak dalam melakukan sesuatu? Kalian sangat merugikan masya…"
overwelly,2022-07-30 23:25:45,"Ada yg punya tutor pindah negara?Indonesia dah ga asyik buat designer
#BlokirKominfo #BlokirKominfo"
Gozen2019,2022-07-30 23:25:41,"@memefess Kemarin iseng"" scroll #BlokirKominfo, ada aja buzzer yg masih merujak pak @tifsembiring. Padahal dia mah nggak ada urusan lagi, dan yg skrg ini lebih bodoh. Sampai"" org it, gamer, vtuber, dll yg tdk pernah berpolitik, terpaksa berpolitik"
maximerah,2022-07-30 23:25:39,"RT @Mei2Namaku: KOMINFO

#BlokirKominfo
#KominfoKontol https://t.co/grnhc0jotU"
riaaryatinings1,2022-07-30 23:25:36,"RT @LBH_Jakarta: LBH Jakarta mengajak kepada seluruh konten kreator, digital developer dan berbagai pihak yang dirugikan akibat Permenkomin…"
maximerah,2022-07-30 23:25:33,"RT @Mei2Namaku: CURHATAN ANAK MAGANG KOMINFO
#BlokirKominfo
#KominfoKontol https://t.co/iNLFtzs7Sm"
piwwashere,2022-07-30 23:25:27,"RT @LBH_Jakarta: LBH Jakarta mengajak kepada seluruh konten kreator, digital developer dan berbagai pihak yang dirugikan akibat Permenkomin…"
kher_ariefs,2022-07-30 23:25:26,RT @Fiar098: Layanan internet harusnya gaboleh dipegang sama kominfo lagi selama yang masih duduk disana para boomer tolol asal blok gajela…
setyosby,2022-07-30 23:25:26,"RT @LBH_Jakarta: Pos Pengaduan #SaveDigitalFreedom LBH Jakarta di Jalan Diponegoro No 74 Menteng, Jakarta Pusat. Atau email ke pengaduan@ba…"
suudeekun,2022-07-30 23:25:26,"@bill_gatell pantes anaknya johnny nikah sm org bule, bapaknya aja kuliahin anaknya ke luar negri pake duit anggaran rakyat pffttt #BlokirKominfo"
ibbellanjrah,2022-07-30 23:25:05,"RT @ekowboy2: Ini akibat kardus digembok..

Akhirnya Jokowi diserang pendukungnya sendiri dari buzzer receh sampe Influencer papan atas, ki…"
erna_st,2022-07-30 23:24:57,"RT @MstrYoda: Kpd yg tidak terhormat @kemkominfo ,
Mengapa kalian begitu tidak bijak dalam melakukan sesuatu? Kalian sangat merugikan masya…"
illuminationkey,2022-07-30 23:24:49,"RT @MstrYoda: Kpd yg tidak terhormat @kemkominfo ,
Mengapa kalian begitu tidak bijak dalam melakukan sesuatu? Kalian sangat merugikan masya…"
BroketxtNari,2022-07-30 23:24:48,"RT @jimmy_zulian: Kembali relevan 
#BlokirKominfo https://t.co/BeeuFzHfM9"
borutouzumaki_c,2022-07-30 23:24:48,"RT @SportsTime_id: Semoga Kominfo Mendengar ini ya😏

#BlokirKominfo GitHub Paytren Pake VPN Paypal Ardhito Johnny G. Plate Gmail Google Dri…"
OizXRose,2022-07-30 23:24:48,"RT @MstrYoda: Kpd yg tidak terhormat @kemkominfo ,
Mengapa kalian begitu tidak bijak dalam melakukan sesuatu? Kalian sangat merugikan masya…"
ibbellanjrah,2022-07-30 23:24:26,"RT @LBH_Jakarta: LBH Jakarta mengajak kepada seluruh konten kreator, digital developer dan berbagai pihak yang dirugikan akibat Permenkomin…"
PutrantoT,2022-07-30 23:24:26,RT @kfreiii: @kemkominfo Kata temen syaa yang pernah magang di situ aja gitu ngomongnya. Gimana mau memajukan teknologi Indonesia kalo isin…
isikinderjoy,2022-07-30 23:24:18,"RT @MstrYoda: Kpd yg tidak terhormat @kemkominfo ,
Mengapa kalian begitu tidak bijak dalam melakukan sesuatu? Kalian sangat merugikan masya…"
kuspuji,2022-07-30 23:24:15,"RT @ekowboy2: Ini akibat kardus digembok..

Akhirnya Jokowi diserang pendukungnya sendiri dari buzzer receh sampe Influencer papan atas, ki…"
MFaris14,2022-07-30 23:24:13,"RT @sentuhdisini: Cara Praktis ngakalin yg di #BlokirKominfo , ga usah Pake VPN ! , Ngebuka dari PC &amp; Smartphone juga bisa 👌 - *ini memakai…"
udangggoreng,2022-07-30 23:24:11,"RT @LBH_Jakarta: LBH Jakarta mengajak kepada seluruh konten kreator, digital developer dan berbagai pihak yang dirugikan akibat Permenkomin…"
togenyainumaki,2022-07-30 23:24:09,RT @Fiar098: Layanan internet harusnya gaboleh dipegang sama kominfo lagi selama yang masih duduk disana para boomer tolol asal blok gajela…
ammarFM,2022-07-30 23:24:02,"RT @MstrYoda: Kpd yg tidak terhormat @kemkominfo ,
Mengapa kalian begitu tidak bijak dalam melakukan sesuatu? Kalian sangat merugikan masya…"
toko_bn,2022-07-30 23:24:01,"Coba cek ini, deh: ""MEMBACA EMOSI ORANG oleh PAUL EKMAN""  di toko Arjuno2ndHand Tokopedia. Bisa bebas ongkir, lho.
https://t.co/wuPDMvQAuH
#blokirkominfo
#Bebaskan5WargaDIY
#Tidur
#BelaDIY
#CommunityShield
#Paypal https://t.co/WJva3hWEjQ"
ategeo,2022-07-30 23:23:59,"RT @ekowboy2: Ini akibat kardus digembok..

Akhirnya Jokowi diserang pendukungnya sendiri dari buzzer receh sampe Influencer papan atas, ki…"
adityasng_,2022-07-30 23:23:55,"RT @ndagels: Steam, epic games, battlenet diblokir tapi kok ini game yg nuansa judinya kuat malah di kasih ijin kominfo, lawak bener #Bloki…"
yogarastaline,2022-07-30 23:23:49,RT @KontraS: Ada yg blokir tapi tanpa mikir? Ada! @kemkominfo melakukan pemblokiran massal pd sejumlah PSE yg belum mendaftarkan usahanya.…
Srie_euy,2022-07-30 23:23:46,"RT @SportsTime_id: Semoga Kominfo Mendengar ini ya😏

#BlokirKominfo GitHub Paytren Pake VPN Paypal Ardhito Johnny G. Plate Gmail Google Dri…"
KochoruTempest_,2022-07-30 23:23:44,"RT @Fadil_Original: Hey para gamers!

Bantu kami untuk mentrendingkan kembali #BlokirKominfo #ProtesNetizen &amp; #PSEmelanggarHAM !

Sekalian…"
chandramooy,2022-07-30 23:23:38,"RT @NdrewsTjan: Masalah Steam dan @kemkominfo ini itu sengaja dibuat rame krna masalah ini kali ya. 

Mau menutupi Hasil Autopsi Brigadir J…"
alim_tjr,2022-07-30 23:23:35,RT @secgron: Semingguan ini kita udah melihat situs PSE @kemkominfo yg menjadi bagian dari proyek 963 miliar dikuliti oleh netizen. Mulai d…
RafaelVanIrfan,2022-07-30 23:23:33,Kyk gini Cakap Digital ?! PALA OTAK DIA !!! BUYAN BUYAN #BlokirKominfo
not_creators,2022-07-30 23:23:31,"RT @SportsTime_id: Semoga Kominfo Mendengar ini ya😏

#BlokirKominfo GitHub Paytren Pake VPN Paypal Ardhito Johnny G. Plate Gmail Google Dri…"
IkazukiYomika,2022-07-30 23:23:26,"RT @adhiesc123: #BlokirKominfo
Komisi'ku lagi rame bulan ini ni ya, kalo sampai semua selesai paypal belum di unblock, atau di block selama…"
rifky2007,2022-07-30 23:23:07,"RT @SportsTime_id: Semoga Kominfo Mendengar ini ya😏

#BlokirKominfo GitHub Paytren Pake VPN Paypal Ardhito Johnny G. Plate Gmail Google Dri…"
putrijannah99,2022-07-30 23:23:02,"RT @MstrYoda: Kpd yg tidak terhormat @kemkominfo ,
Mengapa kalian begitu tidak bijak dalam melakukan sesuatu? Kalian sangat merugikan masya…"
scavelbluee,2022-07-30 23:23:01,"RT @MstrYoda: Kpd yg tidak terhormat @kemkominfo ,
Mengapa kalian begitu tidak bijak dalam melakukan sesuatu? Kalian sangat merugikan masya…"
ary_wisesa,2022-07-30 23:23:01,"RT @ekowboy2: Ini akibat kardus digembok..

Akhirnya Jokowi diserang pendukungnya sendiri dari buzzer receh sampe Influencer papan atas, ki…"
Lanjaran_,2022-07-30 23:23:01,"Untung anak NusaReborn sama IDGS kagak ikutan ngebacotin oknum Jajaran pak @PlateJohnny di @kemkominfo . Saya harap pak @PlateJohnny segera membersihkan @kemkominfo dari oknum² yg tidak bisa kerja, yg sebagian dari gajinya dibayar pake pajak game,paypal,dll.
#BlokirKominfo"
iamourenov,2022-07-30 23:23:01,"RT @MstrYoda: Kpd yg tidak terhormat @kemkominfo ,
Mengapa kalian begitu tidak bijak dalam melakukan sesuatu? Kalian sangat merugikan masya…"
cahyohdh,2022-07-30 23:23:00,"RT @ekowboy2: Ini akibat kardus digembok..

Akhirnya Jokowi diserang pendukungnya sendiri dari buzzer receh sampe Influencer papan atas, ki…"
SeutasHasrat,2022-07-30 23:23:00,"RT @SportsTime_id: Semoga Kominfo Mendengar ini ya😏

#BlokirKominfo GitHub Paytren Pake VPN Paypal Ardhito Johnny G. Plate Gmail Google Dri…"
Kamumu8,2022-07-30 23:22:57,"RT @ekowboy2: Ini akibat kardus digembok..

Akhirnya Jokowi diserang pendukungnya sendiri dari buzzer receh sampe Influencer papan atas, ki…"
digodakopi,2022-07-30 23:22:57,"RT @LBH_Jakarta: LBH Jakarta mengajak kepada seluruh konten kreator, digital developer dan berbagai pihak yang dirugikan akibat Permenkomin…"
Qm4uw1n,2022-07-30 23:22:56,"RT @MstrYoda: Kpd yg tidak terhormat @kemkominfo ,
Mengapa kalian begitu tidak bijak dalam melakukan sesuatu? Kalian sangat merugikan masya…"
pepo_infp,2022-07-30 23:22:55,RT @Fiar098: Layanan internet harusnya gaboleh dipegang sama kominfo lagi selama yang masih duduk disana para boomer tolol asal blok gajela…
dmwsdq,2022-07-30 23:22:51,"RT @LBH_Jakarta: LBH Jakarta mengajak kepada seluruh konten kreator, digital developer dan berbagai pihak yang dirugikan akibat Permenkomin…"
Restuena,2022-07-30 23:22:50,"RT @MstrYoda: Kpd yg tidak terhormat @kemkominfo ,
Mengapa kalian begitu tidak bijak dalam melakukan sesuatu? Kalian sangat merugikan masya…"
aidaalfauzan,2022-07-30 23:22:48,@remotivi q ikut kk kapan di mn linknya oya ini heckernya ina gak ada yg serang #blokirkominfo
supriadif_,2022-07-30 23:22:27,RT @KontraS: Ada yg blokir tapi tanpa mikir? Ada! @kemkominfo melakukan pemblokiran massal pd sejumlah PSE yg belum mendaftarkan usahanya.…
DimasPettigrew,2022-07-30 23:22:25,"RT @LBH_Jakarta: LBH Jakarta mengajak kepada seluruh konten kreator, digital developer dan berbagai pihak yang dirugikan akibat Permenkomin…"
IkazukiYomika,2022-07-30 23:22:24,Yuk bisa yuk #KominfoKontol #BlokirKominfo #bukapaypalkembalilacoeg #gajelasbegete https://t.co/Q6aylqkAj0
Lizalarilari,2022-07-30 23:22:23,"RT @ekowboy2: Ini akibat kardus digembok..

Akhirnya Jokowi diserang pendukungnya sendiri dari buzzer receh sampe Influencer papan atas, ki…"
heychanhe,2022-07-30 23:22:16,"RT @LBH_Jakarta: Pos Pengaduan #SaveDigitalFreedom LBH Jakarta di Jalan Diponegoro No 74 Menteng, Jakarta Pusat. Atau email ke pengaduan@ba…"
RohmatAji3,2022-07-30 23:22:06,"RT @SportsTime_id: Semoga Kominfo Mendengar ini ya😏

#BlokirKominfo GitHub Paytren Pake VPN Paypal Ardhito Johnny G. Plate Gmail Google Dri…"
Muhsin_4li,2022-07-30 23:22:05,"Semoga hari2 kita selalu dihiasi dgn ketaatan dan ketakwaan pd Allah ta'ala, serta selalu berusaha menghidupkan sunnah2 Rasulullah SAW. Syariah Kemuliaan Kita 
Jilbab 
Indonesia 
#Digiland2022   
#BelaDIY
#BlokirKominfo
#IslamWujudkanKeadilan https://t.co/et4nMVT3Zp"
PatirVairus,2022-07-30 23:22:04,"RT @LBH_Jakarta: LBH Jakarta mengajak kepada seluruh konten kreator, digital developer dan berbagai pihak yang dirugikan akibat Permenkomin…"
dorandae_il,2022-07-30 23:21:58,"RT @MstrYoda: Kpd yg tidak terhormat @kemkominfo ,
Mengapa kalian begitu tidak bijak dalam melakukan sesuatu? Kalian sangat merugikan masya…"
zenold_AntiJoko,2022-07-30 23:21:53,"RT @madisnur: Mungkin kita masih inget kelakuan @kemkominfo pada 2019, dia asal aja blokir2 Internet di Papua. Bener2 merugikan Rakyat dan…"
MFaris14,2022-07-30 23:21:45,"RT @oxxtan: dahlah bikin ginian aja
gegara gua dah mentok keselnya

#KominfoKontol
#BlokirKominfo https://t.co/lPlovWZk0o"
willymrd,2022-07-30 23:21:43,Main game sekarang udah dilarang sama kominfo? Ngerih #BlokirKominfo
yogarastaline,2022-07-30 23:21:43,RT @secgron: Hari ini dampak dari pemblokiran sewenang-wenang oleh @kemkominfo  udah bisa kita rasakan dan kini saatnya untuk mengambil lan…
pratama_p_,2022-07-30 23:21:37,"RT @LBH_Jakarta: Pos Pengaduan #SaveDigitalFreedom LBH Jakarta di Jalan Diponegoro No 74 Menteng, Jakarta Pusat. Atau email ke pengaduan@ba…"
straycow,2022-07-30 23:21:36,RT @Fiar098: Layanan internet harusnya gaboleh dipegang sama kominfo lagi selama yang masih duduk disana para boomer tolol asal blok gajela…
moh_yanni_fikri,2022-07-30 23:21:34,RT @KontraS: Ada yg blokir tapi tanpa mikir? Ada! @kemkominfo melakukan pemblokiran massal pd sejumlah PSE yg belum mendaftarkan usahanya.…
sarahavina,2022-07-30 23:21:19,"RT @LBH_Jakarta: LBH Jakarta mengajak kepada seluruh konten kreator, digital developer dan berbagai pihak yang dirugikan akibat Permenkomin…"
irsansanusi1,2022-07-30 23:21:15,"RT @LBH_Jakarta: LBH Jakarta mengajak kepada seluruh konten kreator, digital developer dan berbagai pihak yang dirugikan akibat Permenkomin…"
expiredberry,2022-07-30 23:21:12,"RT @LBH_Jakarta: LBH Jakarta mengajak kepada seluruh konten kreator, digital developer dan berbagai pihak yang dirugikan akibat Permenkomin…"
hoopjump2,2022-07-30 23:21:08,"RT @ndagels: Steam, epic games, battlenet diblokir tapi kok ini game yg nuansa judinya kuat malah di kasih ijin kominfo, lawak bener #Bloki…"
shaybryder,2022-07-30 23:21:05,"RT @LBH_Jakarta: LBH Jakarta mengajak kepada seluruh konten kreator, digital developer dan berbagai pihak yang dirugikan akibat Permenkomin…"
Aamiichaaan,2022-07-30 23:20:59,"RT @InginGondrong: Steam, Epic games masih understandable, tolol, tapi undestandable.

Paypal diblokir, boomer moment urusin dulu projek we…"
jimmy_zulian,2022-07-30 23:20:56,"Kembali relevan 
#BlokirKominfo https://t.co/BeeuFzHfM9"
bininyateuki,2022-07-30 23:20:52,"RT @MstrYoda: Kpd yg tidak terhormat @kemkominfo ,
Mengapa kalian begitu tidak bijak dalam melakukan sesuatu? Kalian sangat merugikan masya…"
dinoccooo,2022-07-30 23:20:49,"RT @LBH_Jakarta: LBH Jakarta mengajak kepada seluruh konten kreator, digital developer dan berbagai pihak yang dirugikan akibat Permenkomin…"
BETAWI_KOTA,2022-07-30 23:20:49,"RT @LBH_Jakarta: LBH Jakarta mengajak kepada seluruh konten kreator, digital developer dan berbagai pihak yang dirugikan akibat Permenkomin…"
Gaw_bro,2022-07-30 23:20:49,RT @cybsquad_: situs slot judi gak diblokir karena udah daftar ke kominfo. Wwkwkwkw #BlokirKominfo https://t.co/ySc9Y8wMGS
slp_lss,2022-07-30 23:20:46,RT @secgron: Semingguan ini kita udah melihat situs PSE @kemkominfo yg menjadi bagian dari proyek 963 miliar dikuliti oleh netizen. Mulai d…
mbu_ita,2022-07-30 23:20:44,"RT @ekowboy2: Ini akibat kardus digembok..

Akhirnya Jokowi diserang pendukungnya sendiri dari buzzer receh sampe Influencer papan atas, ki…"
iepouel,2022-07-30 23:20:42,"RT @ekowboy2: Ini akibat kardus digembok..

Akhirnya Jokowi diserang pendukungnya sendiri dari buzzer receh sampe Influencer papan atas, ki…"
toko_bn,2022-07-30 23:20:36,"Coba cek ini, deh: ""Buku ANTIK!! Body BUilding untuk anda Pelajari"" di toko Arjuno2ndHand Tokopedia. Bisa bebas ongkir, lho.
https://t.co/0ghMmV6S8N
#blokirkominfo
#Bebaskan5WargaDIY
#Tidur
#BelaDIY
#CommunityShield
#Paypal https://t.co/6tADBKl6v0"
ArnokunArt,2022-07-30 23:20:33,"RT @Fadil_Original: Hey para gamers!

Bantu kami untuk mentrendingkan kembali #BlokirKominfo #ProtesNetizen &amp; #PSEmelanggarHAM !

Sekalian…"
donjasn,2022-07-30 23:20:31,RT @KompasTV: Netizen ramai-ramai gaungkan tagar #BlokirKominfo buntut dari tindakan Kominfo yang memblokir sejumlah platform digital seper…
dinoccooo,2022-07-30 23:20:17,RT @Fiar098: Layanan internet harusnya gaboleh dipegang sama kominfo lagi selama yang masih duduk disana para boomer tolol asal blok gajela…
faksiout,2022-07-30 23:20:11,RT @komikazer: kira-kira seperti ini… #BlokirKominfo https://t.co/XmHH9PVFia
oriskho93,2022-07-30 23:20:10,"RT @MstrYoda: Kpd yg tidak terhormat @kemkominfo ,
Mengapa kalian begitu tidak bijak dalam melakukan sesuatu? Kalian sangat merugikan masya…"
jaeyoons15,2022-07-30 23:20:10,"RT @MstrYoda: Kpd yg tidak terhormat @kemkominfo ,
Mengapa kalian begitu tidak bijak dalam melakukan sesuatu? Kalian sangat merugikan masya…"
Siprastt,2022-07-30 23:19:58,"RT @LBH_Jakarta: LBH Jakarta mengajak kepada seluruh konten kreator, digital developer dan berbagai pihak yang dirugikan akibat Permenkomin…"
Ghanisarsyhan,2022-07-30 23:19:57,RT @Fiar098: Layanan internet harusnya gaboleh dipegang sama kominfo lagi selama yang masih duduk disana para boomer tolol asal blok gajela…
ajierakita_dewa,2022-07-30 23:19:56,"Tablet Promo nih, Gercep yuk.
Klik Link Shopee 👉 https://t.co/eEFfST9j5Z

Jilbab #ReneOut Lawak #BlokirKominfo #JusticeForGaram #BelaDIY #ShopeePayTHR Saldo Kaget PayPal Roger Kebangun Dota Nunez Elanga https://t.co/TNcB5LfZhU"
oriskho93,2022-07-30 23:19:51,"RT @LBH_Jakarta: LBH Jakarta mengajak kepada seluruh konten kreator, digital developer dan berbagai pihak yang dirugikan akibat Permenkomin…"
niggers69420694,2022-07-30 23:19:49,"RT @LBH_Jakarta: LBH Jakarta mengajak kepada seluruh konten kreator, digital developer dan berbagai pihak yang dirugikan akibat Permenkomin…"
xfreyliversykes,2022-07-30 23:19:47,"RT @ndagels: Steam, epic games, battlenet diblokir tapi kok ini game yg nuansa judinya kuat malah di kasih ijin kominfo, lawak bener #Bloki…"
FawziAlfian,2022-07-30 23:19:46,"RT @LBH_Jakarta: LBH Jakarta mengajak kepada seluruh konten kreator, digital developer dan berbagai pihak yang dirugikan akibat Permenkomin…"
zenold_AntiJoko,2022-07-30 23:19:44,"RT @ekowboy2: Ini akibat kardus digembok..

Akhirnya Jokowi diserang pendukungnya sendiri dari buzzer receh sampe Influencer papan atas, ki…"
acciolazy,2022-07-30 23:19:34,"RT @MstrYoda: Kpd yg tidak terhormat @kemkominfo ,
Mengapa kalian begitu tidak bijak dalam melakukan sesuatu? Kalian sangat merugikan masya…"
MHkurniawan9,2022-07-30 23:19:31,"RT @secgron: Perjalanan situs PSE @kemkominfo yang menjadi bagian dari proyek 963 M:

23 Juli: Insiden web error tapi malah nyalahin user
2…"
revolted5,2022-07-30 23:19:26,RT @secgron: Beli game di Steam udah dipajakin sama negara ini sejak 2 tahun lalu. Sekarang mau mainin game yang udah dibeli dan dipajakin…
Naikoji007,2022-07-30 23:19:20,RT @Fiar098: Layanan internet harusnya gaboleh dipegang sama kominfo lagi selama yang masih duduk disana para boomer tolol asal blok gajela…
ThuanOGeb,2022-07-30 23:19:19,"Oy sir @jokowi 
Tolong dong milih mentri yang sesuai. Yakali Sarjana Ekonomi yang kerjanya jual alat perkebunan di suruh pegang IT? Jelas di bisnisin lah nih rakyat.

#BlokirKominfo"
dinoccooo,2022-07-30 23:19:15,"RT @MstrYoda: Kpd yg tidak terhormat @kemkominfo ,
Mengapa kalian begitu tidak bijak dalam melakukan sesuatu? Kalian sangat merugikan masya…"
PirdausInsan,2022-07-30 23:19:13,"RT @LBH_Jakarta: LBH Jakarta mengajak kepada seluruh konten kreator, digital developer dan berbagai pihak yang dirugikan akibat Permenkomin…"
Chvncb,2022-07-30 23:19:09,RT @Fiar098: Layanan internet harusnya gaboleh dipegang sama kominfo lagi selama yang masih duduk disana para boomer tolol asal blok gajela…
klaimshopeethr,2022-07-30 23:19:07,"RT @cekpinnedyaa: yang suka belanja dapet diskon harga murah wajib join✨

https://t.co/gWA2PbdFNC

tag
#JusticeForGaram #ShopeePayTHR  #Blo…"
pockyatom,2022-07-30 23:19:06,"RT @MstrYoda: Kpd yg tidak terhormat @kemkominfo ,
Mengapa kalian begitu tidak bijak dalam melakukan sesuatu? Kalian sangat merugikan masya…"
idkmuna,2022-07-30 23:19:05,"RT @MstrYoda: Kpd yg tidak terhormat @kemkominfo ,
Mengapa kalian begitu tidak bijak dalam melakukan sesuatu? Kalian sangat merugikan masya…"
mailantoarsan,2022-07-30 23:19:03,"RT @ekowboy2: Ini akibat kardus digembok..

Akhirnya Jokowi diserang pendukungnya sendiri dari buzzer receh sampe Influencer papan atas, ki…"
RatryAmalia,2022-07-30 23:18:58,"RT @MstrYoda: Kpd yg tidak terhormat @kemkominfo ,
Mengapa kalian begitu tidak bijak dalam melakukan sesuatu? Kalian sangat merugikan masya…"
Natra_Exa,2022-07-30 23:18:56,"RT @Mfzxy1: Dear Kominfo,Lu Enak Banget Ya Blokir Steam,Epic games,PayPal,Asal Lu Tau Ajg Banyak gamer Di Seluruh Indonesia Udah Beli Game…"
bledozcity,2022-07-30 23:18:52,RT @Fiar098: Layanan internet harusnya gaboleh dipegang sama kominfo lagi selama yang masih duduk disana para boomer tolol asal blok gajela…
12okyuta,2022-07-30 23:18:50,"RT @MstrYoda: Kpd yg tidak terhormat @kemkominfo ,
Mengapa kalian begitu tidak bijak dalam melakukan sesuatu? Kalian sangat merugikan masya…"
stunnedbiel,2022-07-30 23:18:50,RT @Fiar098: Layanan internet harusnya gaboleh dipegang sama kominfo lagi selama yang masih duduk disana para boomer tolol asal blok gajela…
belalang_26,2022-07-30 23:18:44,"RT @Noe1f: Diam tak berguna, bergerak nyusahin pengguna.

#BlokirKominfo https://t.co/14q4URy3iE"
lemak__jenuh,2022-07-30 23:18:44,"RT @DavidBenno: ""Diblokir Kominfo""
#BlokirKominfo #PayPal #STREAM #epicgames #music #musik #poetry #poem #puisi #pantun https://t.co/tMrwvR…"
Alfian78298761,2022-07-30 23:18:42,"Tiada seorang beriman hingga aku lebih dicintai dari ayahnya, anaknya, dan seluruh manusia. (HR. Bukhari) Syariah Kemuliaan
Jilbab 
Indonesia 
#Digiland2022   
#BelaDIY
#BlokirKominfo
#IslamWujudkanKeadilan https://t.co/OcDQwmgwbd"
traayyy_,2022-07-30 23:18:42,RT @Fiar098: Layanan internet harusnya gaboleh dipegang sama kominfo lagi selama yang masih duduk disana para boomer tolol asal blok gajela…
mylittleJimin__,2022-07-30 23:18:36,"RT @Azirah172: #BlokirKominfo
#kominfo
#KominfoKontol
Update terbaru https://t.co/72wjpxPfW2"
riaaryatinings1,2022-07-30 23:18:35,RT @Ghis_Geralt: Network and Sharing Center &gt; pilih Wi-Fi / Ethernet (kalau pake ethernet) &gt; Properties &gt; Internet Protocol Version 4 &gt; Pil…
sofeff,2022-07-30 23:18:35,"RT @gumpnhell: Ending yg membagongkan 👍

#BlokirKominfo 
#hatihatikamumulaiberpikir https://t.co/TW0PXggtwF"
YIshikimail,2022-07-30 23:18:32,RT @kfreiii: @kemkominfo Kata temen syaa yang pernah magang di situ aja gitu ngomongnya. Gimana mau memajukan teknologi Indonesia kalo isin…
